"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_vianant","Descripcio_tipus_vehicle","Descripcio_model","Descripcio_marca","Descripcio_color","Descripcio_carnet","Antiguitat_carnet","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud_WGS84","Latitud_WGS84"
"2021S000316    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001130000","Dijous","2021",1,"Gener","21","08","Matí","No és causa del  vianant","Turisme","A4 AVANT","AUDI","Gris","B","29","428665.97","4587115.35",2.145108159,41.430589724
"2021S000316    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001130000","Dijous","2021",1,"Gener","21","08","Matí","No és causa del  vianant","Turisme","ALHAMBRA","SEAT","Gris","B","27","428665.97","4587115.35",2.145108159,41.430589724
"2021S003519    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001130000","Dissabte","2021",6,"Juny","26","04","Nit","No és causa del  vianant","Motocicleta","CBR1000S1","HONDA","Vermell","A","1","428665.97","4587115.35",2.145108159,41.430589724
"2021S000870    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001130000","Divendres","2021",2,"Febrer","19","08","Matí","No és causa del  vianant","Turisme","IBIZA 1.9","SEAT","Vermell","B","5","428665.97","4587115.35",2.145108159,41.430589724
"2021S000870    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001130000","Divendres","2021",2,"Febrer","19","08","Matí","No és causa del  vianant","Turisme","POLO 1.4","VOLKSWAGEN","Blau","B","3","428665.97","4587115.35",2.145108159,41.430589724
"2021S001354    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001140000","Dimecres","2021",3,"Març","17","11","Matí","No és causa del  vianant","Motocicleta","NES 150","HONDA","Desconegut","A","11","428699.53","4587209.89",2.145498624,41.431444187
"2021S001354    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001140000","Dimecres","2021",3,"Març","17","11","Matí","No és causa del  vianant","Motocicleta","SUPER DINK 125","KYMCO","Desconegut","B","45","428699.53","4587209.89",2.145498624,41.431444187
"2021S000373    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001140000","Diumenge","2021",1,"Gener","24","22","Nit","No és causa del  vianant","Furgoneta","KANGOO","RENAULT","Blanc","B","33","428699.53","4587209.89",2.145498624,41.431444187
"2021S000373    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001140000","Diumenge","2021",1,"Gener","24","22","Nit","No és causa del  vianant","Turisme","CORSA E","OPEL","Gris","B","4","428699.53","4587209.89",2.145498624,41.431444187
"2021S004984    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001140000","Divendres","2021",9,"Setembre","10","07","Matí","No és causa del  vianant","Furgoneta","BERL 1.9 D COMBI","CITROEN","Blanc","B","18","428699.53","4587209.89",2.145498624,41.431444187
"2021S004984    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001140000","Divendres","2021",9,"Setembre","10","07","Matí","No és causa del  vianant","Motocicleta","HW 125","YAMAHA","Blanc","B","42","428699.53","4587209.89",2.145498624,41.431444187
"2021S006646    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001140000","Divendres","2021",11,"Novembre","19","10","Matí","No és causa del  vianant","Motocicleta","CRUISYM 125I ABS","SYM","Vermell","B","14","428699.53","4587209.89",2.145498624,41.431444187
"2021S006646    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001140000","Divendres","2021",11,"Novembre","19","10","Matí","No és causa del  vianant","Turisme","PANDA","FIAT","Taronja","B","1","428699.53","4587209.89",2.145498624,41.431444187
"2021S001245    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001150000","Dijous","2021",3,"Març","11","14","Tarda","No és causa del  vianant","Furgoneta","MASTER","RENAULT","Blanc","B","18","428733.32","4587304.22",2.145891876,41.432296778
"2021S001245    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001150000","Dijous","2021",3,"Març","11","14","Tarda","No és causa del  vianant","Motocicleta","SH 125","HONDA","Negre","B","11","428733.32","4587304.22",2.145891876,41.432296778
"2021S003133    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001150000","Dijous","2021",6,"Juny","10","20","Tarda","No és causa del  vianant","Furgoneta","TRANSIT CONNECT","FORD","Blanc","B","14","428733.32","4587304.22",2.145891876,41.432296778
"2021S003133    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001150000","Dijous","2021",6,"Juny","10","20","Tarda","No és causa del  vianant","Tot terreny","RANGE ROVER EVOQUE","LAND ROVER","Desconegut","B","32","428733.32","4587304.22",2.145891876,41.432296778
"2021S003133    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001150000","Dijous","2021",6,"Juny","10","20","Tarda","No és causa del  vianant","Turisme","LEON","SEAT","Blanc","B","5","428733.32","4587304.22",2.145891876,41.432296778
"2021S004834    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001150000","Dijous","2021",9,"Setembre","2","20","Tarda","No és causa del  vianant","Tot terreny","Q5","AUDI","Blanc","B","37","428733.32","4587304.22",2.145891876,41.432296778
"2021S004834    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001150000","Dijous","2021",9,"Setembre","2","20","Tarda","No és causa del  vianant","Turisme","LEON","SEAT","Negre","B","2","428733.32","4587304.22",2.145891876,41.432296778
"2021S007237    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001150000","Dilluns","2021",12,"Desembre","13","16","Tarda","No és causa del  vianant","Motocicleta","CB500FA","HONDA","Negre","A2","3","428733.32","4587304.22",2.145891876,41.432296778
"2021S007237    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001150000","Dilluns","2021",12,"Desembre","13","16","Tarda","No és causa del  vianant","Turisme","TOYOTA PRIUS PLUS","TOYOTA","Negre/Groc","B","13","428733.32","4587304.22",2.145891876,41.432296778
"2021S003741    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001150000","Dimarts","2021",7,"Juliol","6","11","Matí","No és causa del  vianant","Motocicleta","SH125AD","HONDA","Gris","A","36","428733.32","4587304.22",2.145891876,41.432296778
