"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal ","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_causa_mediata","Descripcio_torn","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud","Latitud"
"2021S000316    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001130000","Dijous","2021",1,"Gener","21","08","No respectar distàncies","Matí","428665.97","4587115.35","2.145108159","41.430589724"
"2021S000030    ",7,"Horta-Guinardó",40,"Montbau",148409,"Sant Cugat","000430000","Diumenge","2021",1,"Gener","3","14","Gir indegut o sense precaució","Tarda","427486.63","4587256.02","2.130977792","41.43175101"
"2021S003331    ",7,"Horta-Guinardó",40,"Montbau",148409,"Sant Cugat","000430000","Divendres","2021",6,"Juny","18","16","Gir indegut o sense precaució","Tarda","427486.63","4587256.02","2.130977792","41.43175101"
"2021S006719    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",700651,"Estatut de Catalunya","0065U0065U","Dilluns","2021",11,"Novembre","22","12","Desobeir altres senyals","Matí","429367.46","4587671.87","2.153438043","41.4356641"
"2021S002129    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",41201,"Berruguete","0042 0042","Dissabte","2021",4,"Abril","24","11","Fallada mecànica o avaria","Matí","429015.21","4587407.25","2.149253324","41.433249703"
"2021S002591    ",7,"Horta-Guinardó",43,"Horta",305904,"Sant Llàtzer","0001 0009","Dijous","2021",5,"Maig","13","21","Manca d'atenció a la conducció","Tarda","429826.16","4588452.32","2.158837198","41.442733532"
"2021S007016    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",41201,"Berruguete","0085 0085","Divendres","2021",12,"Desembre","3","18","Manca d'atenció a la conducció","Tarda","428866.08","4587440.93","2.147464599","41.433539843"
"2021S003433    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",700827,"Cardenal Vidal i Barraquer","0047 0051","Dimarts","2021",6,"Juny","22","15","Gir indegut o sense precaució","Tarda","429243.53","4587388.51","2.15198801","41.433101079"
"2021S002606    ",7,"Horta-Guinardó",43,"Horta",701268,"Dalt (Llobregat)","001270000","Dimarts","2021",5,"Maig","18","09","Canvi de carril sense precaució","Matí","429593.81","4588031.51","2.156105134","41.438923118"
"2021S000400    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",700812,"Can Marcet","0007X0007X","Dimarts","2021",1,"Gener","26","13","Avançament defectuós/improcedent","Matí","428995.13","4587572.42","2.148993595","41.434735544"
"2021S003377    ",7,"Horta-Guinardó",43,"Horta",59900,"Canigó","0045 0045","Diumenge","2021",6,"Juny","20","07","No determinada","Matí","429942.88","4587641.70","2.160328328","41.435442804"
"2021S001940    ",7,"Horta-Guinardó",40,"Montbau",701267,"Dalt (Besòs)","001170000","Dijous","2021",4,"Abril","15","14","Manca d'atenció a la conducció","Tarda","428784.34","4587499.74","2.146479414","41.434062271"
"2021S005434    ",7,"Horta-Guinardó",40,"Montbau",701267,"Dalt (Besòs)","001190000","Dijous","2021",9,"Setembre","30","14","No respectar distàncies","Tarda","428892.22","4587671.40","2.147750308","41.435617904"
"2021S005447    ",7,"Horta-Guinardó",43,"Horta",701267,"Dalt (Besòs)","001280000","Dijous","2021",9,"Setembre","30","22","No respectar distàncies","Nit","429684.30","4588079.82","2.157182572","41.43936616"
"2021S005382    ",7,"Horta-Guinardó",43,"Horta",701267,"Dalt (Besòs)","001290000","Dimarts","2021",9,"Setembre","28","11","Manca d'atenció a la conducció","Matí","429782.41","4588099.56","2.158354551","41.43955254"
"2021S003568    ",7,"Horta-Guinardó",43,"Horta",157308,"Horta a Cerdanyola","001160000","Dilluns","2021",6,"Juny","28","20","Manca d'atenció a la conducció","Tarda","429350.33","4587796.83","2.153218409","41.436788055"
"2021S007391    ",7,"Horta-Guinardó",43,"Horta",349808,"Urrutia","0008 0010","Dissabte","2021",12,"Desembre","18","21","No determinada","Tarda","430239.27","4587712.11","2.163867465","41.436102776"
"2021S006964    ",7,"Horta-Guinardó",43,"Horta",352507,"Vall d'Hebron","0291 0291","Dijous","2021",12,"Desembre","2","08","Canvi de carril sense precaució","Matí","430025.32","4588189.77","2.161251486","41.440386243"
"2021S006113    ",7,"Horta-Guinardó",43,"Horta",351901,"Valldaura","0039 0039","Dijous","2021",10,"Octubre","28","20","Desconegut","Tarda","429635.93","4587913.80","2.156622978","41.437866647"
"2021S001785    ",7,"Horta-Guinardó",43,"Horta",262903,"Porrera","0024 0024","Dijous","2021",4,"Abril","8","14","Desobeir altres senyals","Tarda","429873.21","4587887.24","2.159465991","41.4376482"
"2021S004467    ",7,"Horta-Guinardó",43,"Horta",194406,"Maragall","0421 0421","Dimarts","2021",8,"Agost","10","13","No respectat pas de vianants","Matí","430086.46","4586960.88","2.162125523","41.429323444"
"2021S001170    ",7,"Horta-Guinardó",36,"la Font d'en Fargues",78303,"Ciències","0043 0043","Dilluns","2021",3,"Març","8","12","Altres","Matí","429781.38","4586529.46","2.158524731","41.425411185"
"2021S005442    ",7,"Horta-Guinardó",43,"Horta",157308,"Horta a Cerdanyola","0051 0051","Dijous","2021",9,"Setembre","30","20","Manca d'atenció a la conducció","Tarda","429361.93","4588382.77","2.153288703","41.442066391"
"2021S005669    ",7,"Horta-Guinardó",43,"Horta",700651,"Estatut de Catalunya","0039X0039X","Diumenge","2021",10,"Octubre","10","06","Manca d'atenció a la conducció","Matí","429311.59","4587515.75","2.152787647","41.434253074"
"2021S003366    ",7,"Horta-Guinardó",34,"Can Baró",274200,"Ramiro de Maeztu","0038 0038","Dissabte","2021",6,"Juny","19","19","Altres","Tarda","429718.26","4585490.12","2.157890261","41.416044723"
"2021S006702    ",7,"Horta-Guinardó",43,"Horta",179901,"Lisboa","0001 0001","Diumenge","2021",11,"Novembre","21","18","Manca d'atenció a la conducció","Tarda","429821.95","4586984.80","2.158957323","41.429515802"
"2021S004976    ",7,"Horta-Guinardó",37,"el Carmel",185700,"Llobregós","0076 0076","Dijous","2021",9,"Setembre","9","19","Canvi de carril sense precaució","Tarda","429742.01","4586532.19","2.158053296","41.425432329"
"2021S002425    ",7,"Horta-Guinardó",37,"el Carmel",185700,"Llobregós","0234E0236E","Diumenge","2021",5,"Maig","9","23","Manca d'atenció a la conducció","Nit","429122.68","4586097.70","2.150693113","41.421464618"
"2021S002352    ",7,"Horta-Guinardó",37,"el Carmel",185700,"Llobregós","0104 0106","Dijous","2021",5,"Maig","6","08","Manca d'atenció a la conducció","Matí","429642.88","4586465.51","2.156874831","41.424823088"
"2021S007666    ",7,"Horta-Guinardó",37,"el Carmel",185700,"Llobregós","0116 0118","Divendres","2021",12,"Desembre","31","16","Manca d'atenció a la conducció","Tarda","429595.93","4586432.37","2.156316875","41.424520493"
"2021S001304    ",7,"Horta-Guinardó",37,"el Carmel",185700,"Llobregós","0146 0146","Dilluns","2021",3,"Març","15","00","Manca precaució efectuar marxa enrera","Nit","429471.94","4586344.51","2.154843437","41.423718291"
"2021S007496    ",7,"Horta-Guinardó",37,"el Carmel",97807,"Dante Alighieri","0105 0105","Dimecres","2021",12,"Desembre","22","18","Manca precaució efectuar marxa enrera","Tarda","429569.02","4586723.75","2.155960903","41.427142478"
"2021S001352    ",7,"Horta-Guinardó",37,"el Carmel",320307,"Santuari","0040 0040","Dimecres","2021",3,"Març","17","09","Canvi de carril sense precaució","Matí","429218.87","4585944.31","2.151862051","41.42009158"
"2021S000629    ",7,"Horta-Guinardó",37,"el Carmel",120603,"Fastenrath","0167 0167","Dissabte","2021",2,"Febrer","6","18","Manca precaució efectuar marxa enrera","Tarda","429164.69","4586127.30","2.151192321","41.421734921"
"2021S006815    ",7,"Horta-Guinardó",35,"el Guinardó",365702,"Mare de Déu de Montserrat","0209 0209","Dimarts","2021",11,"Novembre","23","10","No respectat pas de vianants","Matí","431047.34","4586053.41","2.173728063","41.421233289"
"2021S003316    ",7,"Horta-Guinardó",37,"el Carmel",148602,"Gran Vista","0160 0160","Dijous","2021",6,"Juny","17","22","No respectar distàncies","Nit","429681.77","4585800.47","2.157417572","41.418836735"
"2021S003123    ",7,"Horta-Guinardó",37,"el Carmel",77800,"Ceuta","0084 0084","Dijous","2021",6,"Juny","10","15","No respectat pas de vianants","Tarda","429210.92","4585930.80","2.151768508","41.4199692"
"2021S007264    ",7,"Horta-Guinardó",33,"el Baix Guinardó",297001,"Sant Antoni Maria Claret","0083 0083","Dimarts","2021",12,"Desembre","14","13","Desobeir semàfor","Matí","430692.36","4584567.18","2.169650856","41.407816768"
"2021S003572    ",7,"Horta-Guinardó",35,"el Guinardó",152905,"Guinardó","0113 0113","Dimarts","2021",6,"Juny","29","07","No respectar distàncies","Matí","431011.21","4585481.24","2.173361043","41.416076847"
"2021S000151    ",7,"Horta-Guinardó",35,"el Guinardó",194406,"Maragall","0047 0053","Dilluns","2021",1,"Gener","11","16","No respectar distàncies","Tarda","431587.71","4585473.06","2.180259642","41.416052486"
"2021S007495    ",7,"Horta-Guinardó",33,"el Baix Guinardó",152905,"Guinardó","0064 0064","Dimecres","2021",12,"Desembre","22","20","Manca d'atenció a la conducció","Tarda","430653.76","4585121.88","2.16912547","41.412809432"
"2021S003235    ",7,"Horta-Guinardó",33,"el Baix Guinardó",152905,"Guinardó","0076 0078","Dilluns","2021",6,"Juny","14","23","Manca d'atenció a la conducció","Nit","430734.88","4585175.03","2.170089911","41.413295135"
"2021S006466    ",7,"Horta-Guinardó",33,"el Baix Guinardó",68900,"Cartagena","0369 0369","Dijous","2021",11,"Novembre","11","23","Desobeir altres senyals","Nit","430833.70","4585181.79","2.171271441","41.413364535"
"2021S006955    ",7,"Horta-Guinardó",33,"el Baix Guinardó",144306,"Pi i Margall","0094 0096","Dimecres","2021",12,"Desembre","1","19","No respectat pas de vianants","Tarda","430265.45","4584854.88","2.164510479","41.410371039"
"2021S003302    ",7,"Horta-Guinardó",33,"el Baix Guinardó",192604,"Mas Casanovas","0021 0023","Dijous","2021",6,"Juny","17","16","Desobeir semàfor","Tarda","430628.24","4585009.39","2.168833051","41.411794069"
"2021S007623    ",7,"Horta-Guinardó",35,"el Guinardó",365702,"Mare de Déu de Montserrat","0153 0155","Dimecres","2021",12,"Desembre","29","09","Desobeir altres senyals","Matí","430821.39","4585627.42","2.171073172","41.417377112"
"2021S005328    ",7,"Horta-Guinardó",33,"el Baix Guinardó",297001,"Sant Antoni Maria Claret","0065 0065","Divendres","2021",9,"Setembre","24","20","No respectar distàncies","Tarda","430620.70","4584497.09","2.168801613","41.407179306"
"2021S000529    ",8,"Nou Barris",54,"Torre Baró",701432,"C-17 (Barcelona)","000100000","Dimarts","2021",2,"Febrer","2","14","Altres","Tarda","431744.27","4590417.00","2.18157405","41.460594124"
"2021S004342    ",7,"Horta-Guinardó",33,"el Baix Guinardó",178308,"Lepant","0393 0393","Dilluns","2021",8,"Agost","2","12","Desobeir semàfor","Matí","430548.31","4584918.25","2.167887242","41.410966296"
"2021S005837    ",7,"Horta-Guinardó",33,"el Baix Guinardó",178308,"Lepant","0357 0357","Dilluns","2021",10,"Octubre","18","09","Desobeir altres senyals","Matí","430782.75","4584671.56","2.170720264","41.408764677"
"2021S004761    ",7,"Horta-Guinardó",33,"el Baix Guinardó",178308,"Lepant","0367 0367","Diumenge","2021",8,"Agost","29","11","Gir indegut o sense precaució","Matí","430758.61","4584696.43","2.170428621","41.408986592"
"2021S002071    ",7,"Horta-Guinardó",33,"el Baix Guinardó",313108,"Santa Carolina","0036 0036","Dimecres","2021",4,"Abril","21","08","Manca d'atenció a la conducció","Matí","430797.32","4584961.28","2.170861418","41.411375343"
"2021S004897    ",7,"Horta-Guinardó",33,"el Baix Guinardó",238400,"Padilla","0337 0337","Dilluns","2021",9,"Setembre","6","13","Gir indegut o sense precaució","Matí","430874.75","4584766.36","2.17181006","41.409626431"
"2021S001637    ",7,"Horta-Guinardó",33,"el Baix Guinardó",238400,"Padilla","0345B0345B","Dilluns","2021",3,"Març","29","20","Altres","Tarda","430828.72","4584809.30","2.171254467","41.410009215"
"2021S003721    ",7,"Horta-Guinardó",33,"el Baix Guinardó",238400,"Padilla","0345B0345B","Dilluns","2021",7,"Juliol","5","11","Gir indegut o sense precaució","Matí","430828.72","4584809.30","2.171254467","41.410009215"
"2021S004380    ",7,"Horta-Guinardó",33,"el Baix Guinardó",238400,"Padilla","0365 0365","Dimecres","2021",8,"Agost","4","17","Altres","Tarda","430748.93","4584898.38","2.17028969","41.410804654"
"2021S007205    ",8,"Nou Barris",54,"Torre Baró",300503,"Sant Feliu de Codines","0013 0029","Dissabte","2021",12,"Desembre","11","16","Manca d'atenció a la conducció","Tarda","431454.17","4590222.49","2.178122807","41.458817504"
"2021S002378    ",7,"Horta-Guinardó",33,"el Baix Guinardó",238400,"Padilla","0394U0394U","Divendres","2021",5,"Maig","7","12","Manca d'atenció a la conducció","Matí","430541.89","4585129.70","2.167786147","41.412870198"
"2021S004739    ",7,"Horta-Guinardó",33,"el Baix Guinardó",335406,"Thous","0002X0002X","Divendres","2021",8,"Agost","27","16","Desobeir semàfor","Tarda","430515.49","4585153.30","2.167467582","41.413080471"
"2021S003826    ",7,"Horta-Guinardó",33,"el Baix Guinardó",178308,"Lepant","0389 0391","Divendres","2021",7,"Juliol","9","15","Altres","Tarda","430572.43","4584893.25","2.168178678","41.410743214"
"2021S000775    ",8,"Nou Barris",54,"Torre Baró",241506,"Palau-solità","0055 0055","Diumenge","2021",2,"Febrer","14","02","Manca precaució efectuar marxa enrera","Nit","431870.56","4589974.11","2.183136128","41.456615923"
"2021S000775    ",8,"Nou Barris",54,"Torre Baró",241506,"Palau-solità","0055 0055","Diumenge","2021",2,"Febrer","14","02","Manca d'atenció a la conducció","Nit","431870.56","4589974.11","2.183136128","41.456615923"
"2021S005834    ",7,"Horta-Guinardó",35,"el Guinardó",297001,"Sant Antoni Maria Claret","0173 0173","Dilluns","2021",10,"Octubre","18","08","Gir indegut o sense precaució","Matí","431384.98","4585245.07","2.177859904","41.41398176"
"2021S002169    ",7,"Horta-Guinardó",35,"el Guinardó",367402,"Volart","0063 0063","Dilluns","2021",4,"Abril","26","16","Avançament defectuós/improcedent","Tarda","431276.80","4585555.34","2.176530333","41.416767011"
"2021S001089    ",7,"Horta-Guinardó",35,"el Guinardó",3202,"Anna M. Martínez Sagi","0018 0018","Dimecres","2021",3,"Març","3","18","Gir indegut o sense precaució","Tarda","431344.28","4586073.18","2.177278907","41.421436794"
"2021S002043    ",7,"Horta-Guinardó",35,"el Guinardó",3202,"Anna M. Martínez Sagi","0018 0018","Dilluns","2021",4,"Abril","19","21","Avançament defectuós/improcedent","Tarda","431344.28","4586073.18","2.177278907","41.421436794"
"2021S000104    ",7,"Horta-Guinardó",35,"el Guinardó",152905,"Guinardó","0196 0196","Divendres","2021",1,"Gener","8","14","Desobeir altres senyals","Tarda","431341.89","4586077.83","2.177249781","41.421478471"
"2021S006633    ",7,"Horta-Guinardó",35,"el Guinardó",183002,"Lluís Sagnier","0001 0001","Dijous","2021",11,"Novembre","18","19","No respectat pas de vianants","Tarda","431345.87","4586326.52","2.177269154","41.423718678"
"2021S000891    ",7,"Horta-Guinardó",35,"el Guinardó",183002,"Lluís Sagnier","0030 0034","Dissabte","2021",2,"Febrer","20","01","Manca d'atenció a la conducció","Nit","431151.40","4586451.56","2.174927855","41.424828218"
"2021S000273    ",7,"Horta-Guinardó",35,"el Guinardó",192604,"Mas Casanovas","0070 0070","Dilluns","2021",1,"Gener","18","10","Manca d'atenció a la conducció","Matí","430954.03","4585307.98","2.172696686","41.414511439"
"2021S001733    ",7,"Horta-Guinardó",35,"el Guinardó",194406,"Maragall","0221B0221B","Diumenge","2021",4,"Abril","4","22","No respectar distàncies","Nit","431230.05","4586515.27","2.175861757","41.425408772"
"2021S003179    ",7,"Horta-Guinardó",35,"el Guinardó",365702,"Mare de Déu de Montserrat","0223 0223","Dissabte","2021",6,"Juny","12","20","No determinada","Tarda","431108.46","4586165.45","2.174446635","41.422247641"
"2021S000047    ",7,"Horta-Guinardó",35,"el Guinardó",367402,"Volart","0083 0083","Dilluns","2021",1,"Gener","4","13","Avançament defectuós/improcedent","Matí","431176.70","4585601.90","2.17532735","41.417177789"
"2021S003013    ",8,"Nou Barris",49,"Canyelles",12305,"Alta de les Roquetes","000090000","Diumenge","2021",6,"Juny","6","04","Manca d'atenció a la conducció","Nit","430230.68","4588620.94","2.163659649","41.444287499"
"2021S004837    ",8,"Nou Barris",49,"Canyelles",701268,"Dalt (Llobregat)","001360000","Dijous","2021",9,"Setembre","2","23","Manca d'atenció a la conducció","Nit","430450.92","4588287.22","2.166334338","41.441300936"
"2021S005757    ",7,"Horta-Guinardó",35,"el Guinardó",310008,"Sant Quintí","0138 0140","Dijous","2021",10,"Octubre","14","17","No respectat pas de vianants","Tarda","431102.71","4585511.45","2.174452373","41.416356793"
"2021S002904    ",8,"Nou Barris",55,"Ciutat Meridiana",275600,"Rasos de Peguera","0153 0153","Dimarts","2021",6,"Juny","1","14","Manca d'atenció a la conducció","Tarda","430777.02","4590369.18","2.169998745","41.460080514"
"2021S000285    ",8,"Nou Barris",48,"la Guineueta",351901,"Valldaura","0153 0153","Dimarts","2021",1,"Gener","19","10","No determinada","Matí","430684.04","4588043.46","2.169152613","41.439125655"
"2021S004999    ",8,"Nou Barris",48,"la Guineueta",351901,"Valldaura","0169 0169","Divendres","2021",9,"Setembre","10","15","Manca d'atenció a la conducció","Tarda","430888.04","4588015.37","2.171597494","41.438890254"
"2021S000270    ",8,"Nou Barris",48,"la Guineueta",351901,"Valldaura","0148X0148X","Dilluns","2021",1,"Gener","18","15","Envair calçada contrària","Tarda","430405.25","4588039.79","2.165816216","41.439068472"
"2021S000817    ",8,"Nou Barris",48,"la Guineueta",351901,"Valldaura","0148X0148X","Dimarts","2021",2,"Febrer","16","12","Altres","Matí","430405.25","4588039.79","2.165816216","41.439068472"
"2021S006857    ",8,"Nou Barris",48,"la Guineueta",701268,"Dalt (Llobregat)","001320000","Dissabte","2021",11,"Novembre","27","22","Manca d'atenció a la conducció","Nit","430080.79","4588135.46","2.161921704","41.43990193"
